Year,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1854,1.356,1.12,Cracow,Poland,50.63N,19.01E
1854,6.6960000000000015,0.7909999999999999,Cracow,Poland,50.63N,19.01E
1854,14.351,0.96,Cracow,Poland,50.63N,19.01E
1854,15.492,1.266,Cracow,Poland,50.63N,19.01E
1854,18.897,1.2,Cracow,Poland,50.63N,19.01E
1854,17.110999999999994,1.344,Cracow,Poland,50.63N,19.01E
1854,12.109000000000002,0.89,Cracow,Poland,50.63N,19.01E
1854,8.690999999999999,1.086,Cracow,Poland,50.63N,19.01E
1854,0.5500000000000003,1.136,Cracow,Poland,50.63N,19.01E
1854,0.4550000000000001,2.361,Cracow,Poland,50.63N,19.01E
1855,-5.537999999999999,1.994,Cracow,Poland,50.63N,19.01E
1855,-8.666,1.99,Cracow,Poland,50.63N,19.01E
1855,1.248,0.929,Cracow,Poland,50.63N,19.01E
1855,5.933000000000002,1.5759999999999998,Cracow,Poland,50.63N,19.01E
1855,12.207,1.439,Cracow,Poland,50.63N,19.01E
1855,18.085,1.202,Cracow,Poland,50.63N,19.01E
1855,18.591,0.898,Cracow,Poland,50.63N,19.01E
1855,18.031,0.848,Cracow,Poland,50.63N,19.01E
1855,12.189,0.517,Cracow,Poland,50.63N,19.01E
1855,11.023,1.432,Cracow,Poland,50.63N,19.01E
1855,2.0490000000000004,0.628,Cracow,Poland,50.63N,19.01E
1855,-8.465,2.73,Cracow,Poland,50.63N,19.01E
1856,-2.075,0.986,Cracow,Poland,50.63N,19.01E
1856,-1.035,1.481,Cracow,Poland,50.63N,19.01E
1856,-0.7020000000000001,1.285,Cracow,Poland,50.63N,19.01E
1856,9.24,1.053,Cracow,Poland,50.63N,19.01E
1856,12.583,1.971,Cracow,Poland,50.63N,19.01E
1856,17.217,1.578,Cracow,Poland,50.63N,19.01E
1856,16.548,0.649,Cracow,Poland,50.63N,19.01E
1856,16.93,1.686,Cracow,Poland,50.63N,19.01E
1856,12.814,1.334,Cracow,Poland,50.63N,19.01E
1856,9.133,0.606,Cracow,Poland,50.63N,19.01E
1856,-0.7570000000000001,0.918,Cracow,Poland,50.63N,19.01E
1856,-0.888,1.735,Cracow,Poland,50.63N,19.01E
1857,-3.814,1.0,Cracow,Poland,50.63N,19.01E
1857,-4.709,1.734,Cracow,Poland,50.63N,19.01E
1857,1.118,1.3869999999999998,Cracow,Poland,50.63N,19.01E
1857,8.182,0.7140000000000001,Cracow,Poland,50.63N,19.01E
1857,12.425,0.8440000000000001,Cracow,Poland,50.63N,19.01E
1857,16.494,0.626,Cracow,Poland,50.63N,19.01E
1857,18.467,0.85,Cracow,Poland,50.63N,19.01E
1857,18.619,0.818,Cracow,Poland,50.63N,19.01E
1857,13.868,0.741,Cracow,Poland,50.63N,19.01E
1857,11.059,1.225,Cracow,Poland,50.63N,19.01E
1857,0.8930000000000002,0.7,Cracow,Poland,50.63N,19.01E
1857,0.7530000000000001,1.046,Cracow,Poland,50.63N,19.01E
1858,-6.170999999999999,2.495,Cracow,Poland,50.63N,19.01E
1858,-8.662,1.539,Cracow,Poland,50.63N,19.01E
1858,-0.4729999999999999,1.306,Cracow,Poland,50.63N,19.01E
1858,6.056000000000001,1.4480000000000002,Cracow,Poland,50.63N,19.01E
1858,12.495,1.435,Cracow,Poland,50.63N,19.01E
1858,18.021,1.103,Cracow,Poland,50.63N,19.01E
1858,18.618,1.0590000000000002,Cracow,Poland,50.63N,19.01E
1858,17.877,0.986,Cracow,Poland,50.63N,19.01E
1858,14.505999999999998,1.136,Cracow,Poland,50.63N,19.01E
1858,9.627,0.7859999999999999,Cracow,Poland,50.63N,19.01E
1858,-2.482,1.243,Cracow,Poland,50.63N,19.01E
1858,-2.294,1.064,Cracow,Poland,50.63N,19.01E
1859,-1.692,0.828,Cracow,Poland,50.63N,19.01E
1859,0.7010000000000001,1.374,Cracow,Poland,50.63N,19.01E
1859,4.737,0.995,Cracow,Poland,50.63N,19.01E
1859,7.761,0.92,Cracow,Poland,50.63N,19.01E
1859,13.501,0.968,Cracow,Poland,50.63N,19.01E
1859,16.755,1.155,Cracow,Poland,50.63N,19.01E
1859,20.336,0.958,Cracow,Poland,50.63N,19.01E
1859,19.953,0.7070000000000001,Cracow,Poland,50.63N,19.01E
1859,12.446000000000002,0.794,Cracow,Poland,50.63N,19.01E
1859,9.233,0.8059999999999999,Cracow,Poland,50.63N,19.01E
1859,2.527,1.5119999999999998,Cracow,Poland,50.63N,19.01E
1859,-4.305,1.561,Cracow,Poland,50.63N,19.01E
1860,-0.9340000000000002,1.029,Cracow,Poland,50.63N,19.01E
1860,-2.972,0.755,Cracow,Poland,50.63N,19.01E
1860,0.1600000000000001,1.891,Cracow,Poland,50.63N,19.01E
1860,8.052000000000001,0.993,Cracow,Poland,50.63N,19.01E
1860,13.835,0.501,Cracow,Poland,50.63N,19.01E
1860,17.416,0.807,Cracow,Poland,50.63N,19.01E
1860,16.826999999999998,0.604,Cracow,Poland,50.63N,19.01E
1860,17.386,0.909,Cracow,Poland,50.63N,19.01E
1860,13.95,0.746,Cracow,Poland,50.63N,19.01E
1860,6.539999999999999,0.588,Cracow,Poland,50.63N,19.01E
1860,1.044,0.774,Cracow,Poland,50.63N,19.01E
1860,-3.087,0.624,Cracow,Poland,50.63N,19.01E
1861,-7.825,1.095,Cracow,Poland,50.63N,19.01E
1861,1.6709999999999998,0.422,Cracow,Poland,50.63N,19.01E
1861,4.1530000000000005,0.679,Cracow,Poland,50.63N,19.01E
1861,5.3870000000000005,1.046,Cracow,Poland,50.63N,19.01E
1861,10.388000000000002,1.011,Cracow,Poland,50.63N,19.01E
1861,18.606,1.749,Cracow,Poland,50.63N,19.01E
1861,19.506,1.192,Cracow,Poland,50.63N,19.01E
1861,18.49,0.475,Cracow,Poland,50.63N,19.01E
1861,13.437,0.421,Cracow,Poland,50.63N,19.01E
1861,8.378,0.68,Cracow,Poland,50.63N,19.01E
1861,3.914,1.747,Cracow,Poland,50.63N,19.01E
1861,-2.357,1.997,Cracow,Poland,50.63N,19.01E
1862,-6.1,1.459,Cracow,Poland,50.63N,19.01E
1862,-4.404999999999999,1.356,Cracow,Poland,50.63N,19.01E
1862,3.867,0.655,Cracow,Poland,50.63N,19.01E
1862,9.154,0.866,Cracow,Poland,50.63N,19.01E
1862,14.948,1.786,Cracow,Poland,50.63N,19.01E
1862,16.527,1.298,Cracow,Poland,50.63N,19.01E
1862,18.182,1.19,Cracow,Poland,50.63N,19.01E
1862,17.302,1.218,Cracow,Poland,50.63N,19.01E
1862,14.119000000000002,1.186,Cracow,Poland,50.63N,19.01E
1862,9.883,1.327,Cracow,Poland,50.63N,19.01E
1862,1.255,1.338,Cracow,Poland,50.63N,19.01E
1862,-4.461,1.53,Cracow,Poland,50.63N,19.01E
1863,0.8709999999999996,2.25,Cracow,Poland,50.63N,19.01E
1863,0.3889999999999998,2.945,Cracow,Poland,50.63N,19.01E
1863,4.3100000000000005,0.303,Cracow,Poland,50.63N,19.01E
1863,7.213000000000001,1.537,Cracow,Poland,50.63N,19.01E
1863,13.915,1.133,Cracow,Poland,50.63N,19.01E
1863,16.859,1.499,Cracow,Poland,50.63N,19.01E
1863,16.97,1.14,Cracow,Poland,50.63N,19.01E
1863,19.065,0.979,Cracow,Poland,50.63N,19.01E
1863,14.872,0.757,Cracow,Poland,50.63N,19.01E
1863,10.629,0.996,Cracow,Poland,50.63N,19.01E
1863,4.171,1.018,Cracow,Poland,50.63N,19.01E
1863,0.076,1.414,Cracow,Poland,50.63N,19.01E
1864,-7.99,1.194,Cracow,Poland,50.63N,19.01E
1864,-1.72,1.413,Cracow,Poland,50.63N,19.01E
1864,4.267,0.882,Cracow,Poland,50.63N,19.01E
1864,5.0070000000000014,0.665,Cracow,Poland,50.63N,19.01E
1864,8.994,0.8390000000000001,Cracow,Poland,50.63N,19.01E
1864,17.245,1.078,Cracow,Poland,50.63N,19.01E
1864,16.22,0.555,Cracow,Poland,50.63N,19.01E
1864,15.334,1.3769999999999998,Cracow,Poland,50.63N,19.01E
1864,13.31,1.2919999999999998,Cracow,Poland,50.63N,19.01E
1864,6.875,0.7709999999999999,Cracow,Poland,50.63N,19.01E
1864,1.327,1.026,Cracow,Poland,50.63N,19.01E
1864,-6.119,0.96,Cracow,Poland,50.63N,19.01E
1865,-2.432,0.841,Cracow,Poland,50.63N,19.01E
1865,-7.787000000000001,1.014,Cracow,Poland,50.63N,19.01E
1865,-1.3219999999999998,0.282,Cracow,Poland,50.63N,19.01E
1865,8.191,1.126,Cracow,Poland,50.63N,19.01E
1865,16.249000000000002,1.3330000000000002,Cracow,Poland,50.63N,19.01E
1865,13.986,1.077,Cracow,Poland,50.63N,19.01E
1865,20.973000000000003,0.976,Cracow,Poland,50.63N,19.01E
1865,17.070999999999998,0.7070000000000001,Cracow,Poland,50.63N,19.01E
1865,13.251,0.449,Cracow,Poland,50.63N,19.01E
1865,8.363,0.816,Cracow,Poland,50.63N,19.01E
1865,4.271,0.82,Cracow,Poland,50.63N,19.01E
1865,-0.989,1.202,Cracow,Poland,50.63N,19.01E
1866,0.4060000000000001,0.452,Cracow,Poland,50.63N,19.01E
1866,0.613,0.967,Cracow,Poland,50.63N,19.01E
1866,2.29,0.784,Cracow,Poland,50.63N,19.01E
1866,9.896,0.873,Cracow,Poland,50.63N,19.01E
1866,10.81,1.238,Cracow,Poland,50.63N,19.01E
1866,19.523,0.731,Cracow,Poland,50.63N,19.01E
1866,17.413,0.7190000000000001,Cracow,Poland,50.63N,19.01E
1866,16.567,0.889,Cracow,Poland,50.63N,19.01E
1866,16.534000000000002,0.6579999999999999,Cracow,Poland,50.63N,19.01E
1866,5.613,0.8390000000000001,Cracow,Poland,50.63N,19.01E
1866,2.762,0.71,Cracow,Poland,50.63N,19.01E
1866,-0.482,0.635,Cracow,Poland,50.63N,19.01E
1867,-2.5460000000000003,1.244,Cracow,Poland,50.63N,19.01E
1867,1.269,0.722,Cracow,Poland,50.63N,19.01E
1867,-0.1979999999999999,0.8690000000000001,Cracow,Poland,50.63N,19.01E
1867,7.733,0.769,Cracow,Poland,50.63N,19.01E
1867,11.821000000000002,0.556,Cracow,Poland,50.63N,19.01E
1867,15.907,0.718,Cracow,Poland,50.63N,19.01E
1867,17.322,0.7809999999999999,Cracow,Poland,50.63N,19.01E
1867,17.735,0.935,Cracow,Poland,50.63N,19.01E
1867,13.470999999999998,0.698,Cracow,Poland,50.63N,19.01E
1867,8.176,0.5379999999999999,Cracow,Poland,50.63N,19.01E
1867,0.6310000000000002,2.113,Cracow,Poland,50.63N,19.01E
1867,-4.009,2.129,Cracow,Poland,50.63N,19.01E
1868,-4.43,0.696,Cracow,Poland,50.63N,19.01E
1868,0.6429999999999998,1.196,Cracow,Poland,50.63N,19.01E
1868,2.585,0.47,Cracow,Poland,50.63N,19.01E
1868,7.723000000000001,1.215,Cracow,Poland,50.63N,19.01E
1868,15.929,0.983,Cracow,Poland,50.63N,19.01E
1868,18.337,0.769,Cracow,Poland,50.63N,19.01E
1868,19.463,0.573,Cracow,Poland,50.63N,19.01E
1868,19.529,0.457,Cracow,Poland,50.63N,19.01E
1868,15.44,0.532,Cracow,Poland,50.63N,19.01E
1868,9.153,1.154,Cracow,Poland,50.63N,19.01E
1868,1.408,0.995,Cracow,Poland,50.63N,19.01E
1868,1.747,1.251,Cracow,Poland,50.63N,19.01E
1869,-4.742,0.989,Cracow,Poland,50.63N,19.01E
1869,2.547,1.139,Cracow,Poland,50.63N,19.01E
1869,1.296,1.089,Cracow,Poland,50.63N,19.01E
1869,9.955,1.259,Cracow,Poland,50.63N,19.01E
1869,15.044,0.937,Cracow,Poland,50.63N,19.01E
1869,14.429,0.79,Cracow,Poland,50.63N,19.01E
1869,19.203,0.816,Cracow,Poland,50.63N,19.01E
1869,16.958,0.7759999999999999,Cracow,Poland,50.63N,19.01E
1869,14.371,0.789,Cracow,Poland,50.63N,19.01E
1869,6.702999999999999,0.792,Cracow,Poland,50.63N,19.01E
1869,2.474,0.5770000000000001,Cracow,Poland,50.63N,19.01E
1869,-0.282,1.135,Cracow,Poland,50.63N,19.01E
1870,-3.341,0.95,Cracow,Poland,50.63N,19.01E
1870,-9.994,2.342,Cracow,Poland,50.63N,19.01E
1870,-0.8959999999999999,0.8590000000000001,Cracow,Poland,50.63N,19.01E
1870,6.7730000000000015,0.897,Cracow,Poland,50.63N,19.01E
1870,13.467,0.98,Cracow,Poland,50.63N,19.01E
1870,15.447,0.997,Cracow,Poland,50.63N,19.01E
1870,18.984,0.7340000000000001,Cracow,Poland,50.63N,19.01E
1870,16.47,0.3279999999999999,Cracow,Poland,50.63N,19.01E
1870,11.714,0.461,Cracow,Poland,50.63N,19.01E
1870,7.2559999999999985,0.795,Cracow,Poland,50.63N,19.01E
1870,4.422,1.381,Cracow,Poland,50.63N,19.01E
1870,-6.835,1.454,Cracow,Poland,50.63N,19.01E
1871,-8.443999999999999,1.894,Cracow,Poland,50.63N,19.01E
1871,-5.287999999999999,1.55,Cracow,Poland,50.63N,19.01E
1871,3.22,1.203,Cracow,Poland,50.63N,19.01E
1871,6.107,0.782,Cracow,Poland,50.63N,19.01E
1871,9.376,1.041,Cracow,Poland,50.63N,19.01E
1871,14.789,0.534,Cracow,Poland,50.63N,19.01E
1871,18.902,0.48,Cracow,Poland,50.63N,19.01E
1871,17.764999999999993,0.315,Cracow,Poland,50.63N,19.01E
1871,12.88,0.562,Cracow,Poland,50.63N,19.01E
1871,4.878,0.929,Cracow,Poland,50.63N,19.01E
1871,1.46,0.721,Cracow,Poland,50.63N,19.01E
1871,-6.448,1.105,Cracow,Poland,50.63N,19.01E
1872,-2.8,2.454,Cracow,Poland,50.63N,19.01E
1872,-2.482,1.785,Cracow,Poland,50.63N,19.01E
1872,3.686,0.847,Cracow,Poland,50.63N,19.01E
1872,10.061,1.406,Cracow,Poland,50.63N,19.01E
1872,16.169,1.006,Cracow,Poland,50.63N,19.01E
1872,16.113,0.866,Cracow,Poland,50.63N,19.01E
1872,18.471,1.125,Cracow,Poland,50.63N,19.01E
1872,16.456999999999994,0.8079999999999999,Cracow,Poland,50.63N,19.01E
1872,14.679,0.467,Cracow,Poland,50.63N,19.01E
1872,10.903,0.526,Cracow,Poland,50.63N,19.01E
1872,6.229,0.648,Cracow,Poland,50.63N,19.01E
1872,1.162,2.443,Cracow,Poland,50.63N,19.01E
1873,0.189,1.181,Cracow,Poland,50.63N,19.01E
1873,-2.063,1.3030000000000002,Cracow,Poland,50.63N,19.01E
1873,4.575,0.754,Cracow,Poland,50.63N,19.01E
1873,6.441000000000002,1.476,Cracow,Poland,50.63N,19.01E
1873,10.226,1.092,Cracow,Poland,50.63N,19.01E
1873,16.397000000000002,0.385,Cracow,Poland,50.63N,19.01E
1873,19.53,0.738,Cracow,Poland,50.63N,19.01E
1873,18.872,0.524,Cracow,Poland,50.63N,19.01E
1873,12.814,1.13,Cracow,Poland,50.63N,19.01E
1873,9.941,0.46,Cracow,Poland,50.63N,19.01E
1873,4.083,0.4379999999999999,Cracow,Poland,50.63N,19.01E
1873,-0.51,0.89,Cracow,Poland,50.63N,19.01E
1874,-1.943,1.337,Cracow,Poland,50.63N,19.01E
1874,-2.003,0.754,Cracow,Poland,50.63N,19.01E
1874,1.352,1.098,Cracow,Poland,50.63N,19.01E
1874,8.809000000000003,0.568,Cracow,Poland,50.63N,19.01E
1874,9.175,0.629,Cracow,Poland,50.63N,19.01E
1874,16.514,0.919,Cracow,Poland,50.63N,19.01E
1874,20.22,0.506,Cracow,Poland,50.63N,19.01E
1874,16.535999999999998,0.449,Cracow,Poland,50.63N,19.01E
1874,15.639,0.3339999999999999,Cracow,Poland,50.63N,19.01E
1874,9.377,0.573,Cracow,Poland,50.63N,19.01E
1874,0.149,0.765,Cracow,Poland,50.63N,19.01E
1874,-1.805,0.672,Cracow,Poland,50.63N,19.01E
1875,-2.986,0.621,Cracow,Poland,50.63N,19.01E
1875,-7.943,0.425,Cracow,Poland,50.63N,19.01E
1875,-2.0889999999999995,0.679,Cracow,Poland,50.63N,19.01E
1875,5.681000000000001,0.67,Cracow,Poland,50.63N,19.01E
1875,13.012,0.3779999999999999,Cracow,Poland,50.63N,19.01E
1875,19.492,0.885,Cracow,Poland,50.63N,19.01E
1875,18.591,0.797,Cracow,Poland,50.63N,19.01E
1875,18.712,0.352,Cracow,Poland,50.63N,19.01E
1875,12.294,0.2019999999999999,Cracow,Poland,50.63N,19.01E
1875,5.824999999999998,0.515,Cracow,Poland,50.63N,19.01E
1875,0.8270000000000001,0.494,Cracow,Poland,50.63N,19.01E
1875,-5.181,0.644,Cracow,Poland,50.63N,19.01E
1876,-7.221999999999999,0.6,Cracow,Poland,50.63N,19.01E
1876,-1.208,1.148,Cracow,Poland,50.63N,19.01E
1876,3.915,1.587,Cracow,Poland,50.63N,19.01E
1876,10.059,0.883,Cracow,Poland,50.63N,19.01E
1876,9.177,0.701,Cracow,Poland,50.63N,19.01E
1876,17.788,0.758,Cracow,Poland,50.63N,19.01E
1876,18.419,0.6679999999999999,Cracow,Poland,50.63N,19.01E
1876,17.891,0.51,Cracow,Poland,50.63N,19.01E
1876,12.906,0.825,Cracow,Poland,50.63N,19.01E
1876,9.108,0.71,Cracow,Poland,50.63N,19.01E
1876,-1.225,0.857,Cracow,Poland,50.63N,19.01E
1876,-1.519,1.59,Cracow,Poland,50.63N,19.01E
1877,-0.536,1.715,Cracow,Poland,50.63N,19.01E
1877,-0.5010000000000001,1.367,Cracow,Poland,50.63N,19.01E
1877,0.959,0.38,Cracow,Poland,50.63N,19.01E
1877,5.775,1.135,Cracow,Poland,50.63N,19.01E
1877,10.659,0.684,Cracow,Poland,50.63N,19.01E
1877,18.048,1.79,Cracow,Poland,50.63N,19.01E
1877,18.231,0.629,Cracow,Poland,50.63N,19.01E
1877,18.662,0.763,Cracow,Poland,50.63N,19.01E
1877,10.634,0.263,Cracow,Poland,50.63N,19.01E
1877,6.281000000000001,0.627,Cracow,Poland,50.63N,19.01E
1877,4.694,1.338,Cracow,Poland,50.63N,19.01E
1877,-1.843,2.14,Cracow,Poland,50.63N,19.01E
1878,-3.439,1.236,Cracow,Poland,50.63N,19.01E
1878,0.0150000000000001,0.899,Cracow,Poland,50.63N,19.01E
1878,1.666,0.711,Cracow,Poland,50.63N,19.01E
1878,9.05,0.778,Cracow,Poland,50.63N,19.01E
1878,13.109000000000002,0.2769999999999999,Cracow,Poland,50.63N,19.01E
1878,16.71,1.05,Cracow,Poland,50.63N,19.01E
1878,16.642999999999994,0.6920000000000001,Cracow,Poland,50.63N,19.01E
1878,18.134,0.8270000000000001,Cracow,Poland,50.63N,19.01E
1878,15.174,0.623,Cracow,Poland,50.63N,19.01E
1878,9.956,0.48,Cracow,Poland,50.63N,19.01E
1878,3.969,0.971,Cracow,Poland,50.63N,19.01E
1878,-2.486,1.436,Cracow,Poland,50.63N,19.01E
1879,-4.37,0.774,Cracow,Poland,50.63N,19.01E
1879,-0.2350000000000001,1.276,Cracow,Poland,50.63N,19.01E
1879,0.2549999999999999,0.321,Cracow,Poland,50.63N,19.01E
1879,7.165000000000001,1.036,Cracow,Poland,50.63N,19.01E
1879,11.897,0.982,Cracow,Poland,50.63N,19.01E
1879,17.62,0.968,Cracow,Poland,50.63N,19.01E
1879,16.389999999999993,1.145,Cracow,Poland,50.63N,19.01E
1879,17.805999999999994,0.713,Cracow,Poland,50.63N,19.01E
1879,15.022,0.7090000000000001,Cracow,Poland,50.63N,19.01E
1879,7.206999999999999,0.544,Cracow,Poland,50.63N,19.01E
1879,-0.0969999999999999,0.7390000000000001,Cracow,Poland,50.63N,19.01E
1879,-8.607999999999999,1.02,Cracow,Poland,50.63N,19.01E
1880,-4.888999999999999,1.338,Cracow,Poland,50.63N,19.01E
1880,-3.242,0.608,Cracow,Poland,50.63N,19.01E
1880,1.5220000000000002,0.939,Cracow,Poland,50.63N,19.01E
1880,9.749,0.607,Cracow,Poland,50.63N,19.01E
1880,11.691,0.48,Cracow,Poland,50.63N,19.01E
1880,16.660999999999998,0.586,Cracow,Poland,50.63N,19.01E
1880,19.69,0.306,Cracow,Poland,50.63N,19.01E
1880,17.075,0.77,Cracow,Poland,50.63N,19.01E
1880,14.299,0.7,Cracow,Poland,50.63N,19.01E
1880,7.606999999999998,0.5820000000000001,Cracow,Poland,50.63N,19.01E
1880,3.723,1.675,Cracow,Poland,50.63N,19.01E
1880,1.0519999999999998,0.755,Cracow,Poland,50.63N,19.01E
1881,-7.513,0.469,Cracow,Poland,50.63N,19.01E
1881,-2.8960000000000004,0.713,Cracow,Poland,50.63N,19.01E
1881,1.009,0.531,Cracow,Poland,50.63N,19.01E
1881,4.909000000000002,0.83,Cracow,Poland,50.63N,19.01E
1881,12.941,0.384,Cracow,Poland,50.63N,19.01E
1881,15.929,0.7659999999999999,Cracow,Poland,50.63N,19.01E
1881,19.04,0.4479999999999999,Cracow,Poland,50.63N,19.01E
1881,17.392999999999994,0.5760000000000001,Cracow,Poland,50.63N,19.01E
1881,12.142,0.696,Cracow,Poland,50.63N,19.01E
1881,4.997999999999998,0.469,Cracow,Poland,50.63N,19.01E
1881,2.761,0.8109999999999999,Cracow,Poland,50.63N,19.01E
1881,-1.019,1.307,Cracow,Poland,50.63N,19.01E
1882,-0.7320000000000002,1.118,Cracow,Poland,50.63N,19.01E
1882,-0.1899999999999999,0.944,Cracow,Poland,50.63N,19.01E
1882,6.541,1.084,Cracow,Poland,50.63N,19.01E
1882,8.488000000000001,0.3,Cracow,Poland,50.63N,19.01E
1882,12.739,0.491,Cracow,Poland,50.63N,19.01E
1882,14.847,0.527,Cracow,Poland,50.63N,19.01E
1882,19.43,0.509,Cracow,Poland,50.63N,19.01E
1882,16.176,0.384,Cracow,Poland,50.63N,19.01E
1882,14.996,0.457,Cracow,Poland,50.63N,19.01E
1882,7.762,0.33,Cracow,Poland,50.63N,19.01E
1882,2.883,0.948,Cracow,Poland,50.63N,19.01E
1882,-1.035,0.5429999999999999,Cracow,Poland,50.63N,19.01E
1883,-3.909,0.662,Cracow,Poland,50.63N,19.01E
1883,-1.182,1.069,Cracow,Poland,50.63N,19.01E
1883,-2.319,0.999,Cracow,Poland,50.63N,19.01E
1883,5.3340000000000005,0.363,Cracow,Poland,50.63N,19.01E
1883,12.493,0.291,Cracow,Poland,50.63N,19.01E
1883,17.022000000000002,0.485,Cracow,Poland,50.63N,19.01E
1883,18.569000000000003,0.526,Cracow,Poland,50.63N,19.01E
1883,16.733999999999998,0.415,Cracow,Poland,50.63N,19.01E
1883,13.835,0.299,Cracow,Poland,50.63N,19.01E
1883,8.54,0.272,Cracow,Poland,50.63N,19.01E
1883,3.474,0.597,Cracow,Poland,50.63N,19.01E
1883,-1.367,1.128,Cracow,Poland,50.63N,19.01E
1884,-0.4329999999999998,1.235,Cracow,Poland,50.63N,19.01E
1884,0.899,0.522,Cracow,Poland,50.63N,19.01E
1884,3.04,0.6940000000000001,Cracow,Poland,50.63N,19.01E
1884,5.586,0.674,Cracow,Poland,50.63N,19.01E
1884,13.014,0.581,Cracow,Poland,50.63N,19.01E
1884,14.829,0.731,Cracow,Poland,50.63N,19.01E
1884,18.831,0.246,Cracow,Poland,50.63N,19.01E
1884,16.195,0.654,Cracow,Poland,50.63N,19.01E
1884,14.142,0.5479999999999999,Cracow,Poland,50.63N,19.01E
1884,7.324999999999998,0.597,Cracow,Poland,50.63N,19.01E
1884,0.8080000000000003,1.491,Cracow,Poland,50.63N,19.01E
1884,0.895,1.145,Cracow,Poland,50.63N,19.01E
1885,-5.1530000000000005,0.536,Cracow,Poland,50.63N,19.01E
1885,0.0139999999999997,0.787,Cracow,Poland,50.63N,19.01E
1885,2.763,0.593,Cracow,Poland,50.63N,19.01E
1885,9.697,0.8959999999999999,Cracow,Poland,50.63N,19.01E
1885,11.548,0.7979999999999999,Cracow,Poland,50.63N,19.01E
1885,17.819000000000003,0.634,Cracow,Poland,50.63N,19.01E
1885,18.717,0.41,Cracow,Poland,50.63N,19.01E
1885,15.335,0.682,Cracow,Poland,50.63N,19.01E
1885,13.678,0.268,Cracow,Poland,50.63N,19.01E
1885,8.524,0.627,Cracow,Poland,50.63N,19.01E
1885,2.04,0.7809999999999999,Cracow,Poland,50.63N,19.01E
1885,-2.4450000000000003,1.338,Cracow,Poland,50.63N,19.01E
1886,-3.134,0.499,Cracow,Poland,50.63N,19.01E
1886,-5.398,0.738,Cracow,Poland,50.63N,19.01E
1886,-2.003,0.695,Cracow,Poland,50.63N,19.01E
1886,9.441,0.621,Cracow,Poland,50.63N,19.01E
1886,13.502,0.8059999999999999,Cracow,Poland,50.63N,19.01E
1886,15.699000000000002,0.296,Cracow,Poland,50.63N,19.01E
1886,17.756999999999994,0.953,Cracow,Poland,50.63N,19.01E
1886,17.846,0.253,Cracow,Poland,50.63N,19.01E
1886,14.925,0.425,Cracow,Poland,50.63N,19.01E
1886,8.315999999999999,0.446,Cracow,Poland,50.63N,19.01E
1886,4.3180000000000005,0.789,Cracow,Poland,50.63N,19.01E
1886,0.179,1.128,Cracow,Poland,50.63N,19.01E
1887,-4.74,0.8740000000000001,Cracow,Poland,50.63N,19.01E
1887,-4.15,1.0,Cracow,Poland,50.63N,19.01E
1887,0.6130000000000002,0.8370000000000001,Cracow,Poland,50.63N,19.01E
1887,7.512,0.41,Cracow,Poland,50.63N,19.01E
1887,11.995,0.522,Cracow,Poland,50.63N,19.01E
1887,14.592,0.291,Cracow,Poland,50.63N,19.01E
1887,19.591,0.643,Cracow,Poland,50.63N,19.01E
1887,16.429000000000002,0.4029999999999999,Cracow,Poland,50.63N,19.01E
1887,14.300999999999998,0.444,Cracow,Poland,50.63N,19.01E
1887,6.035,0.301,Cracow,Poland,50.63N,19.01E
1887,3.712,0.934,Cracow,Poland,50.63N,19.01E
1887,-2.41,0.653,Cracow,Poland,50.63N,19.01E
1888,-6.478,0.836,Cracow,Poland,50.63N,19.01E
1888,-5.021,0.948,Cracow,Poland,50.63N,19.01E
1888,0.5750000000000002,1.064,Cracow,Poland,50.63N,19.01E
1888,6.585000000000001,0.7,Cracow,Poland,50.63N,19.01E
1888,13.15,0.431,Cracow,Poland,50.63N,19.01E
1888,16.239,0.53,Cracow,Poland,50.63N,19.01E
1888,16.624000000000002,0.446,Cracow,Poland,50.63N,19.01E
1888,16.747999999999998,0.446,Cracow,Poland,50.63N,19.01E
1888,13.417000000000002,0.439,Cracow,Poland,50.63N,19.01E
1888,7.295,0.534,Cracow,Poland,50.63N,19.01E
1888,1.125,0.467,Cracow,Poland,50.63N,19.01E
1888,-1.224,1.128,Cracow,Poland,50.63N,19.01E
1889,-5.876,1.536,Cracow,Poland,50.63N,19.01E
1889,-3.763,0.528,Cracow,Poland,50.63N,19.01E
1889,-1.4240000000000002,0.7609999999999999,Cracow,Poland,50.63N,19.01E
1889,7.707000000000002,0.211,Cracow,Poland,50.63N,19.01E
1889,16.91,0.654,Cracow,Poland,50.63N,19.01E
1889,19.294,0.356,Cracow,Poland,50.63N,19.01E
1889,17.977,0.271,Cracow,Poland,50.63N,19.01E
1889,16.819000000000003,0.354,Cracow,Poland,50.63N,19.01E
1889,10.819,0.367,Cracow,Poland,50.63N,19.01E
1889,9.627,0.367,Cracow,Poland,50.63N,19.01E
1889,2.6010000000000004,0.78,Cracow,Poland,50.63N,19.01E
1889,-4.232,1.167,Cracow,Poland,50.63N,19.01E
1890,-0.5880000000000001,0.65,Cracow,Poland,50.63N,19.01E
1890,-4.795999999999999,1.098,Cracow,Poland,50.63N,19.01E
1890,3.944,0.882,Cracow,Poland,50.63N,19.01E
1890,8.940000000000003,0.593,Cracow,Poland,50.63N,19.01E
